,date,open,close,high,low,volume,amount,swing,chg_pct,chg_amount,turnover
257,2021-01-22,5562.38,5569.78,5573.66,5513.88,199300019,456622194688.0,1.07,0.09,4.81,0.71
258,2021-01-25,5564.12,5625.92,5655.48,5543.27,197047020,508166979584.0,2.01,1.01,56.14,0.7
259,2021-01-26,5600.9,5512.97,5600.9,5506.0,171904591,415008071680.0,1.69,-2.01,-112.95,0.61
260,2021-01-27,5505.77,5528.0,5534.99,5449.64,160190840,376892604416.0,1.55,0.27,15.03,0.57
261,2021-01-28,5450.37,5377.14,5462.24,5360.38,170485586,376166522880.0,1.84,-2.73,-150.86,0.61
262,2021-01-29,5413.97,5351.96,5430.2,5288.1,182178785,390287691776.0,2.64,-0.47,-25.18,0.65
263,2021-02-01,5356.85,5417.65,5422.3,5342.05,166313705,346859085824.0,1.5,1.23,65.69,0.59
264,2021-02-02,5429.7,5501.09,5503.21,5411.52,165210565,380016717824.0,1.69,1.54,83.44,0.59
265,2021-02-03,5499.3,5485.2,5532.89,5473.12,188054318,404343603200.0,1.09,-0.29,-15.89,0.67
266,2021-02-04,5453.98,5473.95,5510.05,5411.57,180575654,397995204608.0,1.8,-0.21,-11.25,0.64
267,2021-02-05,5494.7,5483.41,5550.77,5477.65,189699599,395400134656.0,1.34,0.17,9.46,0.68
268,2021-02-08,5506.14,5564.56,5576.49,5479.85,164033774,367582773248.0,1.76,1.48,81.15,0.59
269,2021-02-09,5584.17,5686.25,5686.25,5555.05,164887260,378769121280.0,2.36,2.19,121.69,0.59
270,2021-02-10,5709.68,5807.72,5823.42,5707.33,170169787,417056464896.0,2.04,2.14,121.47,0.61
271,2021-02-18,5922.07,5768.38,5930.91,5747.66,218848686,507481235456.0,3.16,-0.68,-39.34,0.78
272,2021-02-19,5734.02,5778.84,5787.89,5667.32,214475781,456433795072.0,2.09,0.18,10.46,0.77
273,2021-02-22,5785.51,5597.33,5785.51,5597.33,282124383,543633154048.0,3.26,-3.14,-181.51,1.01
274,2021-02-23,5542.68,5579.67,5644.76,5541.11,233807726,424904470528.0,1.85,-0.32,-17.66,0.83
275,2021-02-24,5591.48,5437.57,5598.83,5379.73,225428611,472369209344.0,3.93,-2.55,-142.1,0.81
276,2021-02-25,5494.47,5469.56,5527.63,5444.16,230736028,412206157824.0,1.54,0.59,31.99,0.82
277,2021-02-26,5343.9,5336.76,5416.32,5318.86,212264543,405717700608.0,1.78,-2.43,-132.8,0.76
278,2021-03-01,5389.25,5418.78,5421.56,5345.94,177463524,358146547712.0,1.42,1.54,82.02,0.63
279,2021-03-02,5453.28,5349.63,5454.97,5305.05,196511114,376444604416.0,2.77,-1.28,-69.15,0.7
280,2021-03-03,5327.35,5452.21,5452.4,5316.48,194709053,337610313728.0,2.54,1.92,102.58,0.7
281,2021-03-04,5388.48,5280.71,5392.37,5254.78,212775212,384382455808.0,2.52,-3.15,-171.5,0.76
282,2021-03-05,5191.97,5262.8,5307.82,5174.25,202627955,352539774976.0,2.53,-0.34,-17.91,0.72
283,2021-03-08,5299.79,5080.02,5326.26,5079.8,230231634,407133802496.0,4.68,-3.47,-182.78,0.82
284,2021-03-09,5066.15,4971.0,5094.31,4917.91,230711004,414415212544.0,3.47,-2.15,-109.02,0.82
285,2021-03-10,5047.06,5003.61,5055.28,4981.62,169928489,309577408512.0,1.48,0.66,32.61,0.61
286,2021-03-11,5024.56,5128.22,5138.41,5020.58,189600765,333859201024.0,2.35,2.49,124.61,0.68
287,2021-03-12,5153.67,5146.38,5153.67,5086.82,201020590,323237752832.0,1.3,0.35,18.16,0.72
288,2021-03-15,5116.12,5035.54,5120.88,4992.4,204153083,330740514816.0,2.5,-2.15,-110.84,0.73
289,2021-03-16,5054.41,5079.36,5084.31,5009.95,161390054,271755046912.0,1.48,0.87,43.82,0.58
290,2021-03-17,5062.77,5100.86,5123.55,5020.13,149162376,263492419584.0,2.04,0.42,21.5,0.53
291,2021-03-18,5114.59,5141.77,5160.46,5111.13,142901519,260930048000.0,0.97,0.8,40.91,0.51
292,2021-03-19,5068.53,5007.09,5089.92,4980.76,164174848,282974490624.0,2.12,-2.62,-134.68,0.59
293,2021-03-22,5008.4,5057.15,5071.34,4996.54,167402632,264209100800.0,1.49,1.0,50.06,0.6
294,2021-03-23,5057.06,5009.25,5064.02,4966.53,158013967,255755378688.0,1.93,-0.95,-47.9,0.56
295,2021-03-24,4985.4,4928.69,5024.33,4919.89,159385981,265970020352.0,2.08,-1.61,-80.56,0.57
296,2021-03-25,4904.07,4926.35,4950.76,4883.66,132945188,219782049792.0,1.36,-0.05,-2.34,0.47
297,2021-03-26,4953.95,5037.99,5050.83,4953.95,145926697,273901924352.0,1.97,2.27,111.64,0.52
298,2021-03-29,5052.26,5046.88,5086.65,5010.39,143388216,266176602112.0,1.51,0.18,8.89,0.51
299,2021-03-30,5043.1,5094.73,5106.04,5032.8,138618560,254928015360.0,1.45,0.95,47.85,0.5
300,2021-03-31,5085.95,5048.36,5085.95,5015.61,141335744,241058484224.0,1.38,-0.91,-46.37,0.5
301,2021-04-01,5059.94,5110.78,5115.43,5056.87,120324890,211493322752.0,1.16,1.24,62.42,0.43
302,2021-04-02,5129.85,5161.56,5169.83,5116.35,127002255,248060375040.0,1.05,0.99,50.78,0.45
303,2021-04-06,5178.64,5140.34,5181.15,5125.33,109834209,213852442624.0,1.08,-0.41,-21.22,0.39
304,2021-04-07,5141.66,5103.74,5141.66,5065.19,145763748,246271188992.0,1.49,-0.71,-36.6,0.52
305,2021-04-08,5078.26,5112.21,5129.13,5062.07,141771046,228422004736.0,1.31,0.17,8.47,0.51
306,2021-04-09,5100.04,5035.34,5100.04,5022.09,128416509,221519790080.0,1.52,-1.5,-76.87,0.46
307,2021-04-12,5026.98,4947.75,5045.6,4933.01,152644314,267218194432.0,2.24,-1.74,-87.59,0.55
308,2021-04-13,4949.81,4939.64,4994.54,4924.2,132919357,225753231360.0,1.42,-0.16,-8.11,0.47
309,2021-04-14,4945.69,4980.63,4987.12,4940.27,120860838,221036277760.0,0.95,0.83,40.99,0.43
310,2021-04-15,4969.91,4948.97,4969.91,4900.3,108829384,213820882944.0,1.4,-0.64,-31.66,0.39
311,2021-04-16,4966.9,4966.18,4979.17,4917.96,111239923,213389172736.0,1.24,0.35,17.21,0.4
312,2021-04-19,4966.41,5087.02,5088.21,4940.75,154769825,307899777024.0,2.97,2.43,120.84,0.55
313,2021-04-20,5065.78,5083.37,5119.86,5058.92,136541701,276640587776.0,1.2,-0.07,-3.65,0.49
314,2021-04-21,5055.24,5098.74,5110.56,5047.99,124637276,242574995456.0,1.23,0.3,15.37,0.45
315,2021-04-22,5114.28,5089.24,5119.22,5067.14,121167644,241488846848.0,1.02,-0.19,-9.5,0.43
316,2021-04-23,5088.83,5135.45,5149.98,5086.49,122056991,264345182208.0,1.25,0.91,46.21,0.44
317,2021-04-26,5156.59,5077.24,5181.11,5072.96,151381967,325760385024.0,2.11,-1.13,-58.21,0.54
318,2021-04-27,5076.64,5090.52,5095.98,5042.61,123961838,254738010112.0,1.05,0.26,13.28,0.44
319,2021-04-28,5073.97,5119.24,5119.45,5059.26,120620319,272182521856.0,1.18,0.56,28.72,0.43
320,2021-04-29,5128.28,5164.17,5170.59,5113.65,140092480,294112452608.0,1.11,0.88,44.93,0.5
321,2021-04-30,5156.36,5123.49,5163.25,5094.93,160121620,315075104768.0,1.32,-0.79,-40.68,0.57
322,2021-05-06,5098.8,5061.12,5132.9,5037.41,158822630,323258265600.0,1.86,-1.22,-62.37,0.57
323,2021-05-07,5073.46,4996.05,5093.75,4996.04,172258322,304638402560.0,1.93,-1.29,-65.07,0.62
324,2021-05-10,5001.44,4992.42,5019.39,4953.7,170820585,282656808960.0,1.31,-0.07,-3.63,0.61
325,2021-05-11,4956.08,5023.06,5033.49,4925.92,151526497,270931615744.0,2.15,0.61,30.64,0.54
326,2021-05-12,5003.82,5044.55,5051.17,4995.4,126619087,228344004608.0,1.11,0.43,21.49,0.45
327,2021-05-13,4992.35,4992.97,5022.08,4975.45,132279406,237821403136.0,0.92,-1.02,-51.58,0.47
328,2021-05-14,5007.63,5110.59,5112.98,4981.29,159426181,318802788352.0,2.64,2.36,117.62,0.57
329,2021-05-17,5115.31,5184.99,5206.69,5115.31,153889633,335439912960.0,1.79,1.46,74.4,0.55
330,2021-05-18,5190.93,5187.6,5201.67,5156.79,118404260,238182264832.0,0.87,0.05,2.61,0.42
331,2021-05-19,5173.17,5172.27,5193.56,5151.64,118729984,250736279552.0,0.81,-0.3,-15.33,0.42
332,2021-05-20,5167.05,5186.41,5201.59,5152.04,138454776,277088460800.0,0.96,0.27,14.14,0.49
333,2021-05-21,5199.13,5134.15,5216.16,5123.12,124768484,268053626880.0,1.79,-1.01,-52.26,0.45
334,2021-05-24,5138.81,5155.59,5155.59,5092.39,126742336,278513131520.0,1.23,0.42,21.44,0.45
335,2021-05-25,5165.04,5318.48,5324.36,5161.52,182996838,404683304960.0,3.16,3.16,162.89,0.65
336,2021-05-26,5326.12,5320.59,5344.28,5308.74,169607096,346444644352.0,0.67,0.04,2.11,0.61
337,2021-05-27,5311.37,5338.23,5378.48,5286.05,148462856,311893704704.0,1.74,0.33,17.64,0.53
338,2021-05-28,5338.73,5321.09,5360.28,5288.65,164605806,330711896064.0,1.34,-0.32,-17.14,0.59
339,2021-05-31,5318.08,5331.57,5331.63,5281.69,144603269,321450799104.0,0.94,0.2,10.48,0.52
340,2021-06-01,5320.47,5341.68,5343.75,5269.26,143831475,321845841920.0,1.4,0.19,10.11,0.51
341,2021-06-02,5348.34,5289.97,5352.64,5266.79,137754319,296176177152.0,1.61,-0.97,-51.71,0.49
342,2021-06-03,5285.71,5255.29,5314.37,5255.07,141968878,285448634368.0,1.12,-0.66,-34.68,0.51
343,2021-06-04,5228.28,5282.28,5334.49,5221.23,144732088,292326047744.0,2.16,0.51,26.99,0.52
344,2021-06-07,5284.89,5277.63,5286.84,5242.95,127704970,280463261696.0,0.83,-0.09,-4.65,0.46
345,2021-06-08,5276.97,5232.12,5319.04,5201.14,130559532,304042217472.0,2.23,-0.86,-45.51,0.47
346,2021-06-09,5224.95,5236.45,5253.36,5215.35,121820321,255075450880.0,0.73,0.08,4.33,0.44
347,2021-06-10,5236.47,5271.47,5299.53,5229.52,138991967,301454336000.0,1.34,0.67,35.02,0.5
348,2021-06-11,5275.75,5224.7,5276.1,5213.6,180807173,365363494912.0,1.19,-0.89,-46.77,0.65
349,2021-06-15,5218.56,5166.56,5225.5,5137.41,142880059,330616619008.0,1.69,-1.11,-58.14,0.51
350,2021-06-16,5163.25,5080.49,5164.52,5076.02,125147986,298286772224.0,1.71,-1.67,-86.07,0.45
351,2021-06-17,5074.38,5101.89,5123.37,5073.82,120452518,281927282688.0,0.98,0.42,21.4,0.43
352,2021-06-18,5104.93,5102.47,5128.03,5064.92,148585805,356697096192.0,1.24,0.01,0.58,0.53
353,2021-06-21,5088.09,5090.39,5123.78,5058.57,132184517,331527114752.0,1.28,-0.24,-12.08,0.47
354,2021-06-22,5106.07,5122.16,5125.82,5086.28,130416753,313690365952.0,0.78,0.62,31.77,0.47
355,2021-06-23,5127.19,5147.39,5171.03,5109.76,136356058,358765666304.0,1.2,0.49,25.23,0.49
356,2021-06-24,5156.56,5155.97,5160.43,5120.58,126685624,312607424512.0,0.77,0.17,8.58,0.45
357,2021-06-25,5159.8,5239.97,5251.61,5157.48,154931062,368265641984.0,1.83,1.63,84.0,0.55
358,2021-06-28,5253.61,5251.76,5260.64,5226.22,133193784,337452773376.0,0.66,0.23,11.79,0.48
359,2021-06-29,5248.52,5190.54,5248.52,5182.68,125162998,314896842752.0,1.25,-1.17,-61.22,0.45
360,2021-06-30,5189.38,5224.04,5231.43,5186.63,103752671,281015504896.0,0.86,0.65,33.5,0.37
361,2021-07-01,5241.2,5229.66,5252.26,5190.88,127240620,324097400832.0,1.17,0.11,5.62,0.45
362,2021-07-02,5186.66,5081.12,5186.66,5074.36,130426424,342578962432.0,2.15,-2.84,-148.54,0.47
363,2021-07-05,5073.78,5085.79,5098.23,5048.0,131211589,335197786112.0,0.99,0.09,4.67,0.47
364,2021-07-06,5089.78,5083.1,5092.21,5028.51,140655219,362828902400.0,1.25,-0.05,-2.69,0.5
365,2021-07-07,5052.42,5140.49,5152.77,5045.41,148549061,336731402240.0,2.11,1.13,57.39,0.53
366,2021-07-08,5149.31,5088.26,5151.22,5078.93,173901007,397879869440.0,1.41,-1.02,-52.23,0.62
367,2021-07-09,5063.15,5069.44,5081.41,5006.41,160653225,352845582336.0,1.47,-0.37,-18.82,0.57
368,2021-07-12,5108.38,5132.71,5159.41,5070.32,206212040,437203144704.0,1.76,1.25,63.27,0.74
369,2021-07-13,5128.61,5142.1,5154.05,5114.94,166482209,361328492544.0,0.76,0.18,9.39,0.59
370,2021-07-14,5130.75,5083.08,5130.75,5075.13,188352719,372568109056.0,1.08,-1.15,-59.02,0.67
371,2021-07-15,5073.26,5151.46,5153.81,5067.68,181077102,372484079616.0,1.69,1.35,68.38,0.65
372,2021-07-16,5140.9,5094.77,5140.9,5090.63,169955983,362594258944.0,0.98,-1.1,-56.69,0.61
373,2021-07-19,5083.73,5113.49,5120.82,5047.62,153199588,340322623488.0,1.44,0.37,18.72,0.55
374,2021-07-20,5080.22,5108.99,5114.0,5067.86,129300045,283543130112.0,0.9,-0.09,-4.5,0.46
375,2021-07-21,5122.78,5144.04,5160.54,5122.3,167976468,390275518464.0,0.75,0.69,35.05,0.6
376,2021-07-22,5150.39,5151.75,5171.21,5137.88,185556864,418221654016.0,0.65,0.15,7.71,0.66
377,2021-07-23,5145.43,5089.23,5145.43,5080.0,216536847,435521171456.0,1.27,-1.21,-62.52,0.77
378,2021-07-26,5067.31,4925.3,5067.31,4859.6,228111711,495153655808.0,4.08,-3.22,-163.93,0.81
379,2021-07-27,4924.28,4751.31,4940.86,4749.03,236631224,521146118144.0,3.89,-3.53,-173.99,0.85
380,2021-07-28,4714.29,4760.48,4785.66,4663.9,192634394,419706155008.0,2.56,0.19,9.17,0.69
381,2021-07-29,4845.76,4850.27,4857.97,4800.01,173322053,415676121088.0,1.22,1.89,89.79,0.62
382,2021-07-30,4825.7,4811.17,4825.7,4761.04,182349775,420943933440.0,1.33,-0.81,-39.1,0.65
383,2021-08-02,4794.82,4933.74,4938.82,4761.46,227194918,524659449856.0,3.69,2.55,122.57,0.81
384,2021-08-03,4909.23,4934.46,4957.03,4890.85,203533361,471194128384.0,1.34,0.01,0.72,0.73
385,2021-08-04,4927.74,4978.85,4979.29,4919.66,175466460,425801408512.0,1.21,0.9,44.39,0.63
386,2021-08-05,4946.17,4948.67,4997.14,4921.94,167381829,398772207616.0,1.51,-0.61,-30.18,0.6
387,2021-08-06,4943.04,4921.56,4944.35,4891.8,154179689,371773603840.0,1.06,-0.55,-27.11,0.55
388,2021-08-09,4890.26,4985.56,5002.89,4884.04,182436872,408897064960.0,2.41,1.3,64.0,0.65
389,2021-08-10,4977.82,5043.15,5043.76,4941.24,167051901,410098757632.0,2.06,1.16,57.59,0.6
390,2021-08-11,5037.08,5015.34,5059.79,5009.98,182266074,373386346496.0,0.99,-0.55,-27.81,0.65
391,2021-08-12,4998.07,4973.35,5016.26,4962.99,168223734,361828380672.0,1.06,-0.84,-41.99,0.6
392,2021-08-13,4958.76,4945.98,4993.74,4921.28,158314322,352459067392.0,1.46,-0.55,-27.37,0.57
393,2021-08-16,4935.92,4941.07,4973.38,4931.37,161953372,340735119360.0,0.85,-0.1,-4.91,0.58
394,2021-08-17,4935.0,4837.4,4967.56,4823.39,187573473,388457132032.0,2.92,-2.1,-103.67,0.67
395,2021-08-18,4838.47,4894.24,4909.54,4818.9,197474378,395792166912.0,1.87,1.18,56.84,0.71
396,2021-08-19,4886.56,4862.14,4893.47,4839.57,201711718,397424963584.0,1.1,-0.66,-32.1,0.72
397,2021-08-20,4817.49,4769.27,4835.15,4720.83,177635809,404938035200.0,2.35,-1.91,-92.87,0.63
398,2021-08-23,4777.73,4835.88,4843.82,4764.01,167579092,389599125504.0,1.67,1.4,66.61,0.6
399,2021-08-24,4844.59,4888.39,4906.2,4842.75,197883164,417481424896.0,1.31,1.09,52.51,0.71
400,2021-08-25,4890.52,4898.16,4899.77,4865.76,189448015,371868196864.0,0.7,0.2,9.77,0.68
401,2021-08-26,4892.2,4801.61,4892.2,4798.7,197617388,368987717632.0,1.91,-1.97,-96.55,0.71
402,2021-08-27,4794.97,4827.04,4863.47,4793.59,183310211,368421408768.0,1.46,0.53,25.43,0.65
403,2021-08-30,4847.03,4813.27,4849.16,4787.2,219635758,477182070784.0,1.28,-0.29,-13.77,0.78
404,2021-08-31,4803.09,4805.61,4821.76,4740.75,235118659,460805652480.0,1.68,-0.16,-7.66,0.84
405,2021-09-01,4804.69,4869.46,4906.4,4763.3,326721080,568819748864.0,2.98,1.33,63.85,1.17
406,2021-09-02,4865.82,4869.41,4892.7,4845.62,267858012,465954131968.0,0.97,0.0,-0.05,0.96
407,2021-09-03,4875.07,4843.06,4886.55,4828.7,268091896,466430119936.0,1.19,-0.54,-26.35,0.96
408,2021-09-06,4841.06,4933.73,4944.45,4837.79,240507246,452756275200.0,2.2,1.87,90.67,0.86
409,2021-09-07,4932.98,4992.83,5005.96,4915.61,244178519,417759637504.0,1.83,1.2,59.1,0.87
410,2021-09-08,4986.8,4972.13,5013.98,4955.89,264615314,428591079424.0,1.16,-0.41,-20.7,0.94
411,2021-09-09,4952.49,4970.01,4970.15,4929.95,256530217,401675689984.0,0.81,-0.04,-2.12,0.92
412,2021-09-10,4967.98,5013.52,5042.8,4962.37,288304353,472762531840.0,1.62,0.88,43.51,1.03
413,2021-09-13,5006.77,4991.66,5029.72,4964.96,249915297,433329627136.0,1.29,-0.44,-21.86,0.89
414,2021-09-14,4989.83,4917.16,5000.98,4907.32,245590403,417245831168.0,1.88,-1.49,-74.5,0.88
415,2021-09-15,4903.85,4867.32,4903.85,4843.12,187984730,363256655872.0,1.24,-1.01,-49.84,0.67
416,2021-09-16,4866.79,4807.7,4879.53,4806.14,216752100,393517268992.0,1.51,-1.22,-59.62,0.77
417,2021-09-17,4797.11,4855.94,4857.96,4786.09,201958126,360397418496.0,1.49,1.0,48.24,0.72
418,2021-09-22,4770.73,4821.77,4830.85,4765.23,191220375,311952990208.0,1.35,-0.7,-34.17,0.68
419,2021-09-23,4848.22,4853.2,4877.34,4837.56,228151063,362140917760.0,0.83,0.65,31.43,0.81
420,2021-09-24,4845.64,4849.43,4897.06,4838.54,207693289,361849454592.0,1.21,-0.08,-3.77,0.74
421,2021-09-27,4870.85,4877.37,4922.56,4852.2,215967030,426083024896.0,1.45,0.58,27.94,0.77
422,2021-09-28,4869.08,4883.83,4901.31,4846.63,176890880,321272193024.0,1.12,0.13,6.46,0.63
423,2021-09-29,4846.02,4833.93,4868.07,4799.88,188171366,331841769472.0,1.4,-1.02,-49.9,0.67
424,2021-09-30,4843.95,4866.38,4876.07,4843.95,146113897,283254685696.0,0.66,0.67,32.45,0.52
425,2021-10-08,4915.73,4929.94,4937.09,4891.62,168968077,343635836928.0,0.93,1.31,63.56,0.6
426,2021-10-11,4941.29,4936.19,4983.73,4930.71,163511624,315186323456.0,1.08,0.13,6.25,0.58
427,2021-10-12,4920.66,4883.84,4925.49,4840.77,168079337,299424239616.0,1.72,-1.06,-52.35,0.6
428,2021-10-13,4880.14,4940.11,4953.37,4869.83,131142812,280044666880.0,1.71,1.15,56.27,0.47
429,2021-10-14,4934.26,4913.61,4953.92,4903.25,119557012,249151668224.0,1.03,-0.54,-26.5,0.43
430,2021-10-15,4896.56,4932.11,4939.82,4881.01,142822001,300728492032.0,1.2,0.38,18.5,0.51
431,2021-10-18,4922.51,4874.78,4922.51,4844.94,141245199,302539444224.0,1.57,-1.16,-57.33,0.5
432,2021-10-19,4869.39,4922.72,4928.14,4868.81,135266493,282928242688.0,1.22,0.98,47.94,0.48
433,2021-10-20,4926.77,4910.18,4944.02,4898.37,141533184,279747731456.0,0.93,-0.25,-12.54,0.51
434,2021-10-21,4914.74,4928.02,4946.18,4893.85,148898153,274802962432.0,1.07,0.36,17.84,0.53
435,2021-10-22,4934.87,4959.73,4989.89,4934.87,143926228,289252614144.0,1.12,0.64,31.71,0.51
436,2021-10-25,4940.9,4979.52,4981.65,4930.11,141861491,299408232448.0,1.04,0.4,19.79,0.51
437,2021-10-26,4983.24,4963.1,5002.57,4953.48,140888942,301786230784.0,0.99,-0.33,-16.42,0.5
438,2021-10-27,4949.23,4898.16,4949.23,4884.94,147111593,299460468736.0,1.3,-1.31,-64.94,0.53
439,2021-10-28,4882.59,4864.14,4898.66,4846.28,156649472,316631711744.0,1.07,-0.69,-34.02,0.56
440,2021-10-29,4861.27,4908.77,4908.77,4855.76,159887352,368731987968.0,1.09,0.92,44.63,0.57
441,2021-11-01,4878.13,4890.69,4908.21,4858.25,171583974,379730767872.0,1.02,-0.37,-18.08,0.61
442,2021-11-02,4886.18,4839.85,4911.23,4797.9,185437688,385731878912.0,2.32,-1.04,-50.84,0.66
443,2021-11-03,4835.81,4821.11,4858.71,4804.37,142763820,302269935616.0,1.12,-0.39,-18.74,0.51
444,2021-11-04,4841.09,4868.74,4873.94,4834.74,132592970,308688056320.0,0.81,0.99,47.63,0.47
445,2021-11-05,4858.9,4842.35,4889.68,4841.74,147789358,312070840320.0,0.98,-0.54,-26.39,0.53
446,2021-11-08,4841.15,4848.18,4866.08,4827.69,137398264,295893823488.0,0.79,0.12,5.83,0.49
447,2021-11-09,4858.25,4846.74,4870.79,4818.54,118375526,261645066240.0,1.08,-0.03,-1.44,0.42
448,2021-11-10,4832.8,4821.19,4832.8,4754.0,135118180,301058965504.0,1.63,-0.53,-25.55,0.48
449,2021-11-11,4814.77,4898.65,4898.65,4809.11,160484864,323624628224.0,1.86,1.61,77.46,0.57
450,2021-11-12,4902.93,4888.37,4909.08,4875.35,132662968,271773245440.0,0.69,-0.21,-10.28,0.47
451,2021-11-15,4894.41,4882.38,4906.33,4863.4,121823150,272997748736.0,0.88,-0.12,-5.99,0.44
452,2021-11-16,4880.9,4883.32,4915.37,4876.5,127254405,284094590976.0,0.8,0.02,0.94,0.45
453,2021-11-17,4883.25,4885.75,4891.52,4864.52,108459223,246177918976.0,0.55,0.05,2.43,0.39
454,2021-11-18,4871.42,4837.62,4871.42,4830.41,114480566,244484714496.0,0.84,-0.99,-48.13,0.41
455,2021-11-19,4832.06,4890.06,4892.81,4829.57,127198313,266280681472.0,1.31,1.08,52.44,0.45
456,2021-11-22,4895.39,4912.4,4919.0,4893.27,138092836,316148809728.0,0.53,0.46,22.34,0.49
457,2021-11-23,4905.76,4913.35,4927.52,4896.88,154304412,301022146560.0,0.62,0.02,0.95,0.55
458,2021-11-24,4914.03,4916.66,4935.49,4899.61,137150674,289707339776.0,0.73,0.07,3.31,0.49
459,2021-11-25,4917.61,4896.44,4921.33,4891.73,115984031,255450992640.0,0.6,-0.41,-20.22,0.41
460,2021-11-26,4886.95,4860.13,4886.95,4850.81,120368975,243041337344.0,0.74,-0.74,-36.31,0.43
461,2021-11-29,4820.01,4851.42,4858.53,4818.71,133626862,285995220992.0,0.82,-0.18,-8.71,0.48
462,2021-11-30,4857.18,4832.03,4871.25,4810.22,129630597,279268233216.0,1.26,-0.4,-19.39,0.46
463,2021-12-01,4831.89,4843.85,4844.52,4823.93,123086789,255968911360.0,0.43,0.24,11.82,0.44
464,2021-12-02,4839.91,4856.16,4866.85,4830.32,148088522,278051725312.0,0.75,0.25,12.31,0.53
465,2021-12-03,4856.98,4901.02,4901.02,4853.35,144059625,300052697088.0,0.98,0.92,44.86,0.51
466,2021-12-06,4909.43,4892.62,4943.9,4888.69,173615683,333405790208.0,1.13,-0.17,-8.4,0.62
467,2021-12-07,4930.83,4922.1,4934.1,4895.22,179053460,340617764864.0,0.79,0.6,29.48,0.64
468,2021-12-08,4934.41,4995.93,4995.93,4915.79,157490560,329064833024.0,1.63,1.5,73.83,0.56
469,2021-12-09,5000.69,5078.69,5114.5,4999.41,220568776,425680957440.0,2.3,1.66,82.76,0.79
470,2021-12-10,5046.27,5055.12,5060.06,5035.81,193695155,356917624832.0,0.48,-0.46,-23.57,0.69
471,2021-12-13,5090.02,5083.8,5143.84,5079.73,211801595,426376531968.0,1.27,0.57,28.68,0.76
472,2021-12-14,5066.35,5049.7,5075.21,5038.86,159107791,318685536256.0,0.72,-0.67,-34.1,0.57
473,2021-12-15,5036.28,5005.9,5060.37,5003.78,150529751,291072569344.0,1.12,-0.87,-43.8,0.54
474,2021-12-16,5006.61,5034.73,5034.73,4987.22,144053868,291474767872.0,0.95,0.58,28.83,0.51
475,2021-12-17,5021.34,4954.76,5022.11,4954.76,149005399,297943310336.0,1.34,-1.59,-79.97,0.53
476,2021-12-20,4934.97,4880.42,4971.67,4872.68,169675689,317536919552.0,2.0,-1.5,-74.34,0.61
477,2021-12-21,4876.51,4913.49,4917.8,4872.95,143339899,259023175680.0,0.92,0.68,33.07,0.51
478,2021-12-22,4924.58,4914.45,4936.67,4903.17,133256740,244642451456.0,0.68,0.02,0.96,0.48
479,2021-12-23,4924.29,4948.74,4948.74,4906.75,139555407,263359754240.0,0.85,0.7,34.29,0.5
480,2021-12-24,4953.06,4921.34,4964.91,4905.98,142673324,290483662848.0,1.19,-0.55,-27.4,0.51
481,2021-12-27,4918.15,4919.32,4939.69,4894.16,124100951,254421524480.0,0.93,-0.04,-2.02,0.44
482,2021-12-28,4923.69,4955.96,4959.14,4913.6,130457756,276316733440.0,0.93,0.74,36.64,0.47
483,2021-12-29,4958.65,4883.48,4958.65,4883.48,113587003,273225465856.0,1.52,-1.46,-72.48,0.41
484,2021-12-30,4882.16,4921.51,4940.18,4878.65,121617178,268022476800.0,1.26,0.78,38.03,0.43
485,2021-12-31,4937.46,4940.37,4950.36,4923.14,121313738,266975387648.0,0.55,0.38,18.86,0.43
486,2022-01-04,4957.98,4917.77,4961.45,4874.53,151534776,336516960256.0,1.76,-0.46,-22.6,0.54
487,2022-01-05,4907.93,4868.12,4916.28,4851.98,178816100,363944529920.0,1.31,-1.01,-49.65,0.64
488,2022-01-06,4842.16,4818.23,4857.56,4786.43,157665825,321750077440.0,1.46,-1.02,-49.89,0.56
489,2022-01-07,4824.32,4822.37,4856.65,4818.19,187139412,332218949632.0,0.8,0.09,4.14,0.67
490,2022-01-10,4812.23,4844.05,4844.39,4780.82,156211697,305033818112.0,1.32,0.45,21.68,0.56
491,2022-01-11,4840.01,4797.77,4850.88,4791.89,146928005,286445756416.0,1.22,-0.96,-46.28,0.52
492,2022-01-12,4818.89,4845.58,4852.73,4810.92,143200205,293153042432.0,0.87,1.0,47.81,0.51
493,2022-01-13,4853.03,4765.92,4853.06,4765.24,142519652,288799117312.0,1.81,-1.64,-79.66,0.51
494,2022-01-14,4743.91,4726.73,4764.05,4723.94,146863127,281828450304.0,0.84,-0.82,-39.19,0.52
495,2022-01-17,4728.76,4767.28,4775.24,4726.71,115295690,263788240896.0,1.03,0.86,40.55,0.41
496,2022-01-18,4766.78,4813.35,4826.3,4747.92,150870802,282749394944.0,1.64,0.97,46.07,0.54
497,2022-01-19,4815.81,4780.38,4828.75,4755.93,133927360,275534557184.0,1.51,-0.68,-32.97,0.48
498,2022-01-20,4778.26,4823.51,4845.0,4777.57,164971315,304344268800.0,1.41,0.9,43.13,0.59
499,2022-01-21,4808.77,4779.31,4818.31,4762.56,138952586,274699153408.0,1.16,-0.92,-44.2,0.5
500,2022-01-24,4753.94,4786.74,4801.1,4746.45,114463880,246261596160.0,1.14,0.16,7.43,0.41
501,2022-01-25,4761.95,4678.45,4781.39,4678.25,133667587,250555768832.0,2.15,-2.26,-108.29,0.48
