,date,open,close,high,low,volume,amount,swing,chg_pct,chg_amount,turnover
1219,2020-01-02,4121.35,4152.24,4172.66,4121.35,182116772,270105530368.0,1.25,1.36,55.66,0.65
1220,2020-01-03,4161.22,4144.96,4164.3,4131.86,142826245,215216287744.0,0.78,-0.18,-7.28,0.51
1221,2020-01-06,4120.52,4129.3,4170.64,4102.38,175309952,250182070272.0,1.65,-0.38,-15.66,0.63
1222,2020-01-07,4137.4,4160.23,4161.25,4135.1,139489032,196389060608.0,0.63,0.75,30.93,0.5
1223,2020-01-08,4139.63,4112.32,4149.81,4101.98,167585851,212406263808.0,1.15,-1.15,-47.91,0.6
1224,2020-01-09,4145.53,4164.37,4165.66,4143.59,136886323,200150351872.0,0.54,1.27,52.05,0.49
1225,2020-01-10,4177.58,4163.18,4180.98,4148.48,113031718,177827414016.0,0.78,-0.03,-1.19,0.4
1226,2020-01-13,4166.93,4203.99,4203.99,4148.6,119691983,199795490816.0,1.33,0.98,40.81,0.43
1227,2020-01-14,4215.16,4189.89,4223.51,4188.08,129320783,196221263872.0,0.84,-0.34,-14.1,0.46
1228,2020-01-15,4186.88,4166.73,4193.87,4150.88,104633137,163081932800.0,1.03,-0.55,-23.16,0.37
1229,2020-01-16,4174.82,4149.04,4175.29,4142.18,100267643,156242505728.0,0.79,-0.42,-17.69,0.36
1230,2020-01-17,4162.19,4154.85,4177.03,4141.64,98725683,166591590400.0,0.85,0.14,5.81,0.35
1231,2020-01-20,4170.74,4185.83,4185.96,4149.49,122409147,202692288512.0,0.88,0.75,30.98,0.44
1232,2020-01-21,4165.02,4114.31,4165.02,4113.33,130527506,204586881024.0,1.23,-1.71,-71.52,0.47
1233,2020-01-22,4093.8,4131.93,4141.18,4046.49,126758764,208136151040.0,2.3,0.43,17.62,0.45
1234,2020-01-23,4093.32,4003.9,4103.52,3972.39,160357604,250409357312.0,3.17,-3.1,-128.03,0.57
1235,2020-02-03,3639.91,3688.36,3732.16,3639.91,157559647,243303104512.0,2.3,-7.88,-315.54,0.56
1236,2020-02-04,3652.0,3785.64,3786.86,3652.0,213933327,298165768192.0,3.66,2.64,97.28,0.76
1237,2020-02-05,3801.1,3828.53,3866.01,3781.61,174925524,264042921984.0,2.23,1.13,42.89,0.62
1238,2020-02-06,3841.75,3899.78,3914.92,3806.96,176462236,262820089856.0,2.82,1.86,71.25,0.63
1239,2020-02-07,3879.55,3899.87,3899.88,3849.71,151731758,237508816896.0,1.29,0.0,0.09,0.54
1240,2020-02-10,3872.37,3916.01,3920.17,3861.01,148406968,229625442304.0,1.52,0.41,16.14,0.53
1241,2020-02-11,3926.42,3952.46,3970.52,3915.71,143441674,219307118592.0,1.4,0.93,36.45,0.51
1242,2020-02-12,3945.67,3984.43,3984.43,3940.67,126710321,200776708096.0,1.11,0.81,31.97,0.45
1243,2020-02-13,3985.88,3959.92,3999.55,3950.14,145001843,228605964288.0,1.24,-0.62,-24.51,0.52
1244,2020-02-14,3954.23,3987.73,4001.56,3954.02,143239803,222895075328.0,1.2,0.7,27.81,0.51
1245,2020-02-17,3999.65,4077.42,4077.45,3999.65,182778970,273067819008.0,1.95,2.25,89.69,0.65
1246,2020-02-18,4069.83,4057.51,4076.39,4027.79,163236219,242552516608.0,1.19,-0.49,-19.91,0.58
1247,2020-02-19,4049.59,4051.31,4085.17,4042.85,169046441,257554534400.0,1.04,-0.15,-6.2,0.6
1248,2020-02-20,4062.9,4144.66,4148.53,4055.81,212232625,310835589120.0,2.29,2.3,93.35,0.76
1249,2020-02-21,4134.87,4149.49,4184.44,4130.17,217213604,326564003840.0,1.31,0.12,4.83,0.78
1250,2020-02-24,4131.84,4132.84,4149.01,4097.18,212869304,326387802112.0,1.25,-0.4,-16.65,0.76
1251,2020-02-25,4066.3,4123.85,4126.71,4020.91,244167831,372213719040.0,2.56,-0.22,-8.99,0.87
1252,2020-02-26,4070.1,4073.02,4132.78,4061.13,261094062,366022418432.0,1.74,-1.23,-50.83,0.93
1253,2020-02-27,4084.08,4084.88,4110.53,4067.44,181290980,282050207744.0,1.06,0.29,11.86,0.65
1254,2020-02-28,3988.73,3940.05,4031.15,3928.07,230275092,330358906880.0,2.52,-3.55,-144.83,0.82
1255,2020-03-02,3968.84,4069.67,4092.54,3968.84,219313559,317426204672.0,3.14,3.29,129.62,0.78
1256,2020-03-03,4125.14,4091.36,4147.65,4067.91,219369777,330802585600.0,1.96,0.53,21.69,0.78
1257,2020-03-04,4078.5,4115.05,4115.26,4060.73,182424730,281784864768.0,1.33,0.58,23.69,0.65
1258,2020-03-05,4150.21,4206.73,4215.85,4127.04,231823114,362838831104.0,2.16,2.23,91.68,0.83
1259,2020-03-06,4158.2,4138.51,4181.31,4135.39,172475717,253168631808.0,1.09,-1.62,-68.22,0.62
1260,2020-03-09,4063.08,3997.13,4063.08,3995.13,208102034,305428729856.0,1.64,-3.42,-141.38,0.74
1261,2020-03-10,3975.23,4082.73,4093.0,3954.75,197416402,296184434688.0,3.46,2.14,85.6,0.7
1262,2020-03-11,4090.93,4028.43,4091.27,4028.4,161656110,244990873600.0,1.54,-1.33,-54.3,0.58
1263,2020-03-12,3976.11,3950.91,3987.43,3926.27,157060457,233152847872.0,1.52,-1.92,-77.52,0.56
1264,2020-03-13,3771.01,3895.31,3937.18,3765.15,188296722,280213454848.0,4.35,-1.41,-55.6,0.67
1265,2020-03-16,3899.86,3727.84,3899.86,3720.51,185968261,282836238336.0,4.6,-4.3,-167.47,0.66
1266,2020-03-17,3739.78,3709.68,3786.89,3618.31,166246129,250824024064.0,4.52,-0.49,-18.16,0.59
1267,2020-03-18,3729.69,3636.26,3775.85,3636.26,155037548,244127162368.0,3.76,-1.98,-73.42,0.55
1268,2020-03-19,3623.79,3589.09,3647.99,3503.19,180807406,271827468288.0,3.98,-1.3,-47.17,0.65
1269,2020-03-20,3629.51,3653.22,3663.95,3588.78,139603000,211223072768.0,2.09,1.79,64.13,0.5
1270,2020-03-23,3542.68,3530.31,3585.8,3523.79,137108790,197669625856.0,1.7,-3.36,-122.91,0.49
1271,2020-03-24,3598.65,3625.11,3627.76,3545.45,143103022,208553840640.0,2.33,2.69,94.8,0.51
1272,2020-03-25,3711.48,3722.52,3732.65,3685.99,153495959,231561519104.0,1.29,2.69,97.41,0.55
1273,2020-03-26,3692.61,3698.05,3736.25,3681.27,112310666,169336311808.0,1.48,-0.66,-24.47,0.4
1274,2020-03-27,3746.39,3710.06,3758.78,3709.92,124060995,186103427072.0,1.32,0.32,12.01,0.44
1275,2020-03-30,3657.46,3674.11,3690.64,3637.59,126876672,180640800768.0,1.43,-0.97,-35.95,0.45
1276,2020-03-31,3708.14,3686.16,3716.07,3676.2,111453025,161595510784.0,1.09,0.33,12.05,0.4
1277,2020-04-01,3682.3,3675.08,3731.78,3670.97,119352620,170422566912.0,1.65,-0.3,-11.08,0.43
1278,2020-04-02,3656.32,3734.53,3734.53,3652.32,115168210,168893255680.0,2.24,1.62,59.45,0.41
1279,2020-04-03,3721.48,3713.22,3738.83,3698.98,99825083,150132813824.0,1.07,-0.57,-21.31,0.36
1280,2020-04-07,3779.91,3798.02,3803.63,3772.21,142778030,207642820608.0,0.85,2.28,84.8,0.51
1281,2020-04-08,3776.42,3780.34,3793.0,3767.29,111389514,161576771584.0,0.68,-0.47,-17.68,0.4
1282,2020-04-09,3798.49,3792.81,3801.72,3785.31,100485033,154595319808.0,0.43,0.33,12.47,0.36
1283,2020-04-10,3794.84,3769.18,3824.74,3758.96,102444956,162251235328.0,1.73,-0.62,-23.63,0.37
1284,2020-04-13,3751.71,3753.26,3769.88,3740.19,79053343,119874301952.0,0.79,-0.42,-15.92,0.28
1285,2020-04-14,3777.83,3825.7,3825.76,3764.98,110637586,170612580352.0,1.62,1.93,72.44,0.4
1286,2020-04-15,3820.85,3797.36,3829.8,3793.44,108461985,169700216832.0,0.95,-0.74,-28.34,0.39
1287,2020-04-16,3777.8,3802.38,3807.36,3774.56,95947965,147164303360.0,0.86,0.13,5.02,0.34
1288,2020-04-17,3831.92,3839.49,3863.45,3821.42,132004301,203595268096.0,1.11,0.98,37.11,0.47
1289,2020-04-20,3845.46,3853.46,3853.8,3831.55,100013115,151924088832.0,0.58,0.36,13.97,0.36
1290,2020-04-21,3838.23,3808.05,3838.23,3780.0,102921889,155077455872.0,1.51,-1.18,-45.41,0.37
1291,2020-04-22,3789.13,3839.38,3839.38,3782.21,85899464,135547281408.0,1.5,0.82,31.33,0.31
1292,2020-04-23,3851.91,3829.75,3857.47,3826.56,95508449,142122549248.0,0.81,-0.25,-9.63,0.34
1293,2020-04-24,3826.31,3796.97,3827.21,3787.07,94844134,138961199104.0,1.05,-0.86,-32.78,0.34
1294,2020-04-27,3808.02,3822.77,3842.87,3793.77,95462735,145301151744.0,1.29,0.68,25.8,0.34
1295,2020-04-28,3835.35,3849.15,3859.68,3768.2,122093476,184179761152.0,2.39,0.69,26.38,0.44
1296,2020-04-29,3837.51,3867.03,3880.74,3833.72,95854589,151282102272.0,1.22,0.46,17.88,0.34
1297,2020-04-30,3880.41,3912.58,3921.7,3880.41,132917125,202268286976.0,1.07,1.18,45.55,0.47
1298,2020-05-06,3867.26,3936.25,3937.69,3865.99,139855675,214935961600.0,1.83,0.6,23.67,0.5
1299,2020-05-07,3937.59,3924.89,3941.48,3915.9,105514647,167207800832.0,0.65,-0.29,-11.36,0.38
1300,2020-05-08,3943.0,3963.62,3979.66,3935.98,116943342,190299586560.0,1.11,0.99,38.73,0.42
1301,2020-05-11,3974.76,3960.18,3998.1,3944.5,122673802,193758093312.0,1.35,-0.09,-3.44,0.44
1302,2020-05-12,3961.34,3960.24,3970.11,3930.21,98250555,157465780224.0,1.01,0.0,0.06,0.35
1303,2020-05-13,3946.64,3968.25,3972.53,3932.57,88190669,145563381760.0,1.01,0.2,8.01,0.31
1304,2020-05-14,3952.2,3925.22,3952.2,3924.05,88530004,143499177984.0,0.71,-1.08,-43.03,0.32
1305,2020-05-15,3941.13,3912.82,3945.2,3907.4,92618383,153301504000.0,0.96,-0.32,-12.4,0.33
1306,2020-05-18,3914.66,3922.91,3946.43,3898.4,112801761,188528119808.0,1.23,0.26,10.09,0.4
1307,2020-05-19,3963.78,3956.25,3966.85,3944.07,94015291,159886221312.0,0.58,0.85,33.34,0.34
1308,2020-05-20,3955.71,3935.22,3955.71,3923.92,100791150,157102534656.0,0.8,-0.53,-21.03,0.36
1309,2020-05-21,3950.6,3913.79,3951.74,3907.58,94861033,149154144256.0,1.12,-0.54,-21.43,0.34
1310,2020-05-22,3907.58,3824.06,3907.58,3818.15,103378360,157286506496.0,2.28,-2.29,-89.73,0.37
1311,2020-05-25,3828.32,3829.32,3835.63,3800.18,79033326,127011917824.0,0.93,0.14,5.26,0.28
1312,2020-05-26,3850.0,3872.77,3874.75,3844.48,77448077,125445619712.0,0.79,1.13,43.45,0.28
1313,2020-05-27,3873.7,3845.61,3873.7,3838.42,83711831,123737501696.0,0.91,-0.7,-27.16,0.3
1314,2020-05-28,3848.49,3856.63,3885.42,3818.43,93064054,139108409344.0,1.74,0.29,11.02,0.33
1315,2020-05-29,3838.38,3867.02,3872.3,3830.42,93813832,135658135552.0,1.09,0.27,10.39,0.34
1316,2020-06-01,3901.73,3971.34,3976.32,3901.73,136456653,208436514816.0,1.93,2.7,104.32,0.49
1317,2020-06-02,3969.95,3983.57,3991.78,3958.98,144303060,195563302912.0,0.83,0.31,12.23,0.52
1318,2020-06-03,4001.17,3983.65,4018.68,3982.93,136597484,200882765824.0,0.9,0.0,0.08,0.49
1319,2020-06-04,3998.16,3982.19,3999.81,3968.57,104277737,149057855488.0,0.78,-0.04,-1.46,0.37
1320,2020-06-05,3988.22,4001.25,4001.25,3967.93,102443942,154311344128.0,0.84,0.48,19.06,0.37
1321,2020-06-08,4023.61,4021.95,4050.22,4016.1,137925814,193047519232.0,0.85,0.52,20.7,0.49
1322,2020-06-09,4027.56,4047.03,4052.16,4016.34,115304479,166533967872.0,0.89,0.62,25.08,0.41
1323,2020-06-10,4046.23,4039.71,4046.23,4024.42,112265728,166778642432.0,0.54,-0.18,-7.32,0.4
1324,2020-06-11,4031.74,3995.88,4043.01,3979.75,127308941,197079441408.0,1.57,-1.08,-43.83,0.45
1325,2020-06-12,3931.62,4003.08,4011.06,3927.25,134166648,193504047104.0,2.1,0.18,7.2,0.48
1326,2020-06-15,3982.97,3954.99,4007.14,3954.99,131297861,211125338112.0,1.3,-1.2,-48.09,0.47
1327,2020-06-16,3995.58,4014.57,4014.57,3987.86,111051538,185104027648.0,0.68,1.51,59.58,0.4
1328,2020-06-17,4018.61,4017.59,4018.61,3992.13,105605798,176977502208.0,0.66,0.08,3.02,0.38
1329,2020-06-18,4009.78,4044.38,4047.56,4000.9,138148762,210192916480.0,1.16,0.67,26.79,0.49
1330,2020-06-19,4047.05,4098.71,4109.36,4043.49,152946990,255549796352.0,1.63,1.34,54.33,0.55
1331,2020-06-22,4097.51,4102.05,4126.94,4088.78,155829466,259200520192.0,0.93,0.08,3.34,0.56
1332,2020-06-23,4098.04,4121.79,4124.73,4080.75,129229509,234806509568.0,1.07,0.48,19.74,0.46
1333,2020-06-24,4128.1,4138.99,4144.68,4123.36,121712466,224551432192.0,0.52,0.42,17.2,0.43
1334,2020-06-29,4127.93,4109.72,4137.37,4092.54,130865853,226522058752.0,1.08,-0.71,-29.27,0.47
1335,2020-06-30,4130.0,4163.96,4174.42,4129.78,125933522,227935703040.0,1.09,1.32,54.24,0.45
1336,2020-07-01,4172.64,4247.78,4247.78,4163.5,169990456,305711800320.0,2.02,2.01,83.82,0.61
1337,2020-07-02,4239.41,4335.84,4340.1,4238.12,252939369,399571525632.0,2.4,2.07,88.06,0.9
1338,2020-07-03,4353.19,4419.6,4419.6,4348.45,290485540,442335023104.0,1.64,1.93,83.76,1.04
1339,2020-07-06,4465.81,4670.09,4678.11,4465.81,405821025,597438218240.0,4.8,5.67,250.49,1.45
1340,2020-07-07,4739.61,4698.13,4796.32,4688.06,406008553,635254743040.0,2.32,0.6,28.04,1.45
1341,2020-07-08,4692.86,4774.0,4803.36,4670.65,348074847,532849827840.0,2.82,1.61,75.87,1.24
1342,2020-07-09,4770.08,4840.77,4854.12,4757.29,351046894,556718731264.0,2.03,1.4,66.77,1.25
1343,2020-07-10,4796.09,4753.13,4821.37,4734.47,316949650,510472056832.0,1.8,-1.81,-87.64,1.13
1344,2020-07-13,4742.37,4852.96,4878.08,4741.87,321645445,541105098752.0,2.87,2.1,99.83,1.15
1345,2020-07-14,4836.17,4806.69,4860.44,4729.93,297241984,511211048960.0,2.69,-0.95,-46.27,1.06
1346,2020-07-15,4821.52,4744.47,4837.48,4723.36,272389007,486748348416.0,2.37,-1.29,-62.22,0.97
1347,2020-07-16,4741.53,4516.25,4772.56,4513.65,284657134,511237963776.0,5.46,-4.81,-228.22,1.02
1348,2020-07-17,4524.77,4544.7,4601.37,4485.82,207375562,372973887488.0,2.56,0.63,28.45,0.74
1349,2020-07-20,4597.2,4680.3,4681.94,4534.23,246068915,416714223616.0,3.25,2.98,135.6,0.88
1350,2020-07-21,4697.5,4691.04,4714.29,4661.44,200415660,356069806080.0,1.13,0.23,10.74,0.72
1351,2020-07-22,4682.66,4714.45,4790.45,4675.35,224199212,386470858752.0,2.45,0.5,23.41,0.8
1352,2020-07-23,4668.74,4712.44,4731.4,4607.66,234314570,405175267328.0,2.62,-0.04,-2.01,0.84
1353,2020-07-24,4679.03,4505.59,4691.7,4479.39,243905203,437726711808.0,4.51,-4.39,-206.85,0.87
1354,2020-07-27,4535.01,4528.45,4558.12,4482.44,171420552,301893369856.0,1.68,0.51,22.86,0.61
1355,2020-07-28,4567.67,4568.26,4590.25,4537.68,162768499,292835786752.0,1.16,0.88,39.81,0.58
1356,2020-07-29,4559.16,4679.01,4680.56,4548.85,186695306,350432649216.0,2.88,2.42,110.75,0.67
1357,2020-07-30,4689.76,4656.15,4704.63,4649.77,166967567,324009242624.0,1.17,-0.49,-22.86,0.6
1358,2020-07-31,4652.18,4695.05,4741.81,4621.96,184839027,351119310848.0,2.57,0.84,38.9,0.66
1359,2020-08-03,4735.9,4771.31,4771.37,4720.03,214776238,401914826752.0,1.09,1.62,76.26,0.77
1360,2020-08-04,4778.49,4775.8,4807.08,4747.77,239974986,426411347968.0,1.24,0.09,4.49,0.86
1361,2020-08-05,4761.76,4777.11,4786.7,4711.27,196700549,347407839232.0,1.58,0.03,1.31,0.7
1362,2020-08-06,4779.24,4762.76,4791.86,4691.16,227854405,404323405824.0,2.11,-0.3,-14.35,0.81
1363,2020-08-07,4742.29,4707.93,4749.02,4637.84,213518216,397041213440.0,2.33,-1.15,-54.83,0.76
1364,2020-08-10,4681.76,4724.87,4757.66,4646.29,203788833,371297558528.0,2.37,0.36,16.94,0.73
1365,2020-08-11,4730.37,4681.78,4791.53,4674.86,205546511,350828584960.0,2.47,-0.91,-43.09,0.73
1366,2020-08-12,4668.89,4647.64,4681.62,4566.27,202887240,347298672640.0,2.46,-0.73,-34.14,0.72
1367,2020-08-13,4666.49,4635.71,4671.77,4626.1,152550093,250945871872.0,0.98,-0.26,-11.93,0.54
1368,2020-08-14,4627.61,4704.63,4708.07,4617.63,147292920,254343933952.0,1.95,1.49,68.92,0.53
1369,2020-08-17,4727.12,4815.23,4838.09,4721.36,268001556,416469155840.0,2.48,2.35,110.6,0.96
1370,2020-08-18,4816.57,4812.76,4825.39,4788.83,189139855,314395906048.0,0.76,-0.05,-2.47,0.68
1371,2020-08-19,4804.67,4740.68,4809.05,4738.01,192442949,319403286528.0,1.48,-1.5,-72.08,0.69
1372,2020-08-20,4708.13,4679.15,4721.44,4662.8,158368640,260486561792.0,1.24,-1.3,-61.53,0.57
1373,2020-08-21,4717.79,4718.84,4739.48,4684.81,142657864,251775160320.0,1.17,0.85,39.69,0.51
1374,2020-08-24,4746.4,4755.85,4769.47,4716.61,151143511,272428687360.0,1.12,0.78,37.01,0.54
1375,2020-08-25,4769.21,4761.95,4802.41,4746.31,141701350,262308790272.0,1.18,0.13,6.1,0.51
1376,2020-08-26,4761.72,4706.13,4786.42,4689.88,151305180,277456359424.0,2.03,-1.17,-55.82,0.54
1377,2020-08-27,4718.06,4731.35,4731.94,4679.36,119042849,223631511552.0,1.12,0.54,25.22,0.43
1378,2020-08-28,4727.29,4844.27,4850.49,4719.35,159399764,305047883776.0,2.77,2.39,112.92,0.57
1379,2020-08-31,4870.93,4816.22,4901.21,4816.21,202567030,357005066240.0,1.75,-0.58,-28.05,0.72
1380,2020-09-01,4803.39,4842.12,4842.14,4791.78,138395402,262018072576.0,1.05,0.54,25.9,0.49
1381,2020-09-02,4859.08,4843.89,4863.55,4797.52,157989524,280778612736.0,1.36,0.04,1.77,0.56
1382,2020-09-03,4841.5,4817.1,4877.01,4800.06,145671201,279411990528.0,1.59,-0.55,-26.79,0.52
1383,2020-09-04,4737.24,4770.22,4778.2,4726.56,120032796,238463336448.0,1.07,-0.97,-46.88,0.43
1384,2020-09-07,4759.52,4669.37,4789.3,4655.56,148607790,282316394496.0,2.8,-2.11,-100.85,0.53
1385,2020-09-08,4683.83,4694.39,4707.9,4639.05,139199227,249198137344.0,1.47,0.54,25.02,0.5
1386,2020-09-09,4634.25,4584.59,4645.2,4558.03,162277107,244905193472.0,1.86,-2.34,-109.8,0.58
1387,2020-09-10,4632.1,4581.98,4647.75,4572.21,150652879,226146353152.0,1.65,-0.06,-2.61,0.54
1388,2020-09-11,4572.26,4627.28,4630.88,4563.11,115302423,198240927744.0,1.48,0.99,45.3,0.41
1389,2020-09-14,4652.05,4651.05,4666.99,4625.99,107235180,211653410816.0,0.89,0.51,23.77,0.38
1390,2020-09-15,4649.45,4688.48,4691.5,4630.54,101915924,194573684736.0,1.31,0.8,37.43,0.36
1391,2020-09-16,4683.01,4657.36,4690.68,4638.46,108753641,196120186880.0,1.11,-0.66,-31.12,0.39
1392,2020-09-17,4642.05,4632.71,4664.95,4601.64,105983631,214146646016.0,1.36,-0.53,-24.65,0.38
1393,2020-09-18,4636.64,4737.09,4737.8,4631.7,160426476,281885945856.0,2.29,2.25,104.38,0.57
1394,2020-09-21,4750.75,4691.43,4752.98,4688.72,124535826,224137912320.0,1.36,-0.96,-45.66,0.44
1395,2020-09-22,4654.22,4635.76,4706.21,4622.11,119672947,202909216768.0,1.79,-1.19,-55.67,0.43
1396,2020-09-23,4639.66,4652.33,4665.96,4623.55,95826529,190393470976.0,0.91,0.36,16.57,0.34
1397,2020-09-24,4623.95,4563.07,4631.95,4562.21,112593682,193515872256.0,1.5,-1.92,-89.26,0.4
1398,2020-09-25,4582.48,4570.02,4599.54,4554.72,93015155,167457378304.0,0.98,0.15,6.95,0.33
1399,2020-09-28,4582.65,4581.91,4613.63,4571.15,85048389,159314673664.0,0.93,0.26,11.89,0.3
1400,2020-09-29,4608.29,4591.8,4616.68,4586.35,85993859,159937888256.0,0.66,0.22,9.89,0.31
1401,2020-09-30,4607.58,4587.4,4634.72,4563.41,89081201,165532221440.0,1.55,-0.1,-4.4,0.32
1402,2020-10-09,4663.61,4681.14,4695.4,4655.09,111337513,229926731776.0,0.88,2.04,93.74,0.4
1403,2020-10-12,4705.19,4823.16,4823.27,4704.16,155784558,307848556544.0,2.54,3.03,142.02,0.56
1404,2020-10-13,4812.9,4839.2,4845.92,4795.37,116516339,242172567552.0,1.05,0.33,16.04,0.42
1405,2020-10-14,4830.46,4807.1,4830.46,4795.91,111906924,229836206080.0,0.71,-0.66,-32.1,0.4
1406,2020-10-15,4810.78,4798.74,4833.89,4796.26,109964961,213878284288.0,0.78,-0.17,-8.36,0.39
1407,2020-10-16,4798.92,4791.68,4825.55,4765.97,116716101,204175130624.0,1.24,-0.15,-7.06,0.42
1408,2020-10-19,4823.49,4755.49,4849.61,4747.34,129246362,225392197632.0,2.13,-0.76,-36.19,0.46
1409,2020-10-20,4751.37,4793.47,4793.47,4739.46,98048156,185849196544.0,1.14,0.8,37.98,0.35
1410,2020-10-21,4801.63,4792.83,4801.63,4758.86,103805704,189978697728.0,0.89,-0.01,-0.64,0.37
1411,2020-10-22,4780.6,4777.98,4791.81,4725.5,101350892,194614972416.0,1.38,-0.31,-14.85,0.36
1412,2020-10-23,4775.47,4718.49,4802.46,4717.1,106825185,200985821184.0,1.79,-1.25,-59.49,0.38
1413,2020-10-26,4684.05,4691.24,4713.39,4639.3,108343276,205518987264.0,1.57,-0.58,-27.25,0.39
1414,2020-10-27,4680.14,4699.28,4708.46,4671.85,92656305,186675544064.0,0.78,0.17,8.04,0.33
1415,2020-10-28,4703.0,4737.27,4753.31,4685.6,108463401,226754265088.0,1.44,0.81,37.99,0.39
1416,2020-10-29,4683.61,4772.92,4803.03,4679.25,117117251,252303503360.0,2.61,0.75,35.65,0.42
1417,2020-10-30,4776.47,4695.33,4778.51,4683.47,139802304,280783323136.0,1.99,-1.63,-77.59,0.5
1418,2020-11-02,4702.75,4720.83,4738.02,4695.44,142867694,279027683328.0,0.91,0.54,25.5,0.51
1419,2020-11-03,4743.17,4777.56,4793.4,4734.17,136055409,252390555648.0,1.25,1.2,56.73,0.49
1420,2020-11-04,4781.45,4813.66,4825.46,4770.56,114661806,230513774592.0,1.15,0.76,36.1,0.41
1421,2020-11-05,4861.34,4885.11,4885.11,4838.0,139244595,281951932416.0,0.98,1.48,71.45,0.5
1422,2020-11-06,4897.63,4885.72,4897.63,4845.43,153639035,305365102592.0,1.07,0.01,0.61,0.55
1423,2020-11-09,4918.86,4981.35,4997.8,4918.86,197131983,371923283968.0,1.62,1.96,95.63,0.7
1424,2020-11-10,4995.41,4953.88,4995.41,4928.93,176267215,334271459328.0,1.33,-0.55,-27.47,0.63
1425,2020-11-11,4937.76,4904.9,4957.58,4901.71,164470515,303858556928.0,1.13,-0.99,-48.98,0.59
1426,2020-11-12,4916.77,4908.46,4926.34,4891.51,118114619,227645906944.0,0.71,0.07,3.56,0.42
1427,2020-11-13,4886.98,4856.85,4886.98,4825.76,133693079,255353110528.0,1.25,-1.05,-51.61,0.48
1428,2020-11-16,4880.96,4904.17,4904.17,4848.62,148770980,266705031168.0,1.14,0.97,47.32,0.53
1429,2020-11-17,4903.12,4894.79,4909.29,4865.39,151487465,288911409152.0,0.9,-0.19,-9.38,0.54
1430,2020-11-18,4889.67,4891.67,4911.09,4870.72,164216617,290727223296.0,0.82,-0.06,-3.12,0.59
1431,2020-11-19,4880.92,4927.99,4939.79,4870.2,133681377,247727136768.0,1.42,0.74,36.32,0.48
1432,2020-11-20,4928.22,4943.29,4947.43,4922.59,129400340,229053677568.0,0.5,0.31,15.3,0.46
1433,2020-11-23,4954.6,5005.03,5029.65,4940.45,205915187,333633826816.0,1.8,1.25,61.74,0.74
1434,2020-11-24,4997.05,4974.29,5001.06,4960.98,156637911,264804442112.0,0.8,-0.61,-30.74,0.56
1435,2020-11-25,4992.75,4910.7,5004.77,4910.7,170340526,277070643200.0,1.89,-1.28,-63.59,0.61
1436,2020-11-26,4908.32,4919.59,4925.29,4867.82,137202337,239748145152.0,1.17,0.18,8.89,0.49
1437,2020-11-27,4930.59,4980.77,4980.77,4917.35,162952922,253178970112.0,1.29,1.24,61.18,0.58
1438,2020-11-30,4994.11,4960.25,5055.19,4960.25,262638950,396495835136.0,1.91,-0.41,-20.52,0.94
1439,2020-12-01,4963.13,5067.1,5072.55,4963.13,204065638,328451014656.0,2.21,2.15,106.85,0.73
1440,2020-12-02,5072.98,5067.14,5090.61,5043.31,195435476,310609727488.0,0.93,0.0,0.04,0.7
1441,2020-12-03,5065.45,5057.06,5072.3,5033.79,177865748,275335208960.0,0.76,-0.2,-10.08,0.64
1442,2020-12-04,5049.52,5065.92,5072.39,5017.85,144347167,257798819840.0,1.08,0.18,8.86,0.52
1443,2020-12-07,5065.73,5022.24,5067.87,5014.61,139896218,264657772544.0,1.05,-0.86,-43.68,0.5
1444,2020-12-08,5029.11,5009.88,5043.06,4998.92,123073029,234880647168.0,0.88,-0.25,-12.36,0.44
1445,2020-12-09,5022.38,4942.7,5033.64,4942.52,138916964,260772773888.0,1.82,-1.34,-67.18,0.5
1446,2020-12-10,4931.29,4940.52,4962.74,4919.77,125914271,229651279872.0,0.87,-0.04,-2.18,0.45
1447,2020-12-11,4957.82,4889.63,4957.82,4849.35,159357696,275212730368.0,2.2,-1.03,-50.89,0.57
1448,2020-12-14,4903.63,4934.84,4937.26,4887.66,120801551,247878279168.0,1.01,0.92,45.21,0.43
1449,2020-12-15,4931.6,4945.1,4954.19,4904.79,118342633,248093388800.0,1.0,0.21,10.26,0.42
1450,2020-12-16,4957.3,4953.87,4968.86,4938.19,106778967,229696036864.0,0.62,0.18,8.77,0.38
1451,2020-12-17,4960.73,5017.48,5021.62,4950.37,133385480,270180356096.0,1.44,1.28,63.61,0.48
1452,2020-12-18,5014.32,4999.97,5027.44,4979.01,128049618,258938552320.0,0.97,-0.35,-17.51,0.46
1453,2020-12-21,4995.76,5046.84,5048.51,4970.0,140811781,298204295168.0,1.57,0.94,46.87,0.5
1454,2020-12-22,5034.98,4964.77,5055.13,4960.95,162344970,326758817792.0,1.87,-1.63,-82.07,0.58
1455,2020-12-23,4977.3,5007.12,5028.45,4968.15,140292818,308729036800.0,1.21,0.85,42.35,0.5
1456,2020-12-24,5006.01,5000.02,5033.04,4979.24,114418668,246674477056.0,1.07,-0.14,-7.1,0.41
1457,2020-12-25,4985.77,5042.01,5042.1,4973.68,121006979,243992268800.0,1.37,0.84,41.99,0.43
1458,2020-12-28,5042.94,5064.41,5089.34,5037.86,136914406,281019252736.0,1.02,0.44,22.4,0.49
1459,2020-12-29,5071.45,5042.94,5077.42,5034.31,141198661,279035232256.0,0.85,-0.42,-21.47,0.5
